entity,political_lean,rank_change,total_engagements,engagements_change,posts,avg_engagements,total_views,Non_Twitter_Views,platforms
David Won’t Shut Up!,Left-Leaning,-59,200,-212,1,200,1272,1272,[TikTok](https://www.tiktok.com/@davidwontshutup)
Community Change Action,Left-Leaning,,198,,3,66,1787,1787,[TikTok](https://tiktok.com/@commchangeact)
United We Dream,Left-Leaning,-94,196,-779,2,98,1815,1815,[TikTok](https://www.tiktok.com/@unitedwedream)
Alex Silva,Left-Leaning,-22,196,153,2,98,1731,1731,[TikTok](https://tiktok.com/@ecofreako)
Greg Price,Right-Leaning,-67,176,-264,1,176,1884,1884,[TikTok](https://www.tiktok.com/@greg_price11)
Florida Watch,Left-Leaning,-155,172,-4766,2,86,1926,1926,[TikTok](https://tiktok.com/@floridawatch)
Young Invincibles,Left-Leaning,-22,155,119,5,31,1963,1963,[TikTok](https://tiktok.com/@younginvincibles)
Sage Lenier,Left-Leaning,-166,151,-5975,1,151,1113,1113,[TikTok](https://tiktok.com/@sagelenier)
Union Dad,Neutral,-74,114,-348,2,57,1361,1361,[TikTok](https://tiktok.com/@uniondad)
ATTN:,Left-Leaning,-219,112,-20022,3,37,2154,2154,[TikTok](https://tiktok.com/@attn)
Nikki Vinckier,Left-Leaning,,111,,1,111,873,873,[TikTok](https://www.tiktok.com/@nikkivinck)
ClerPatriot,Right-Leaning,-48,107,-85,1,107,639,639,[TikTok](https://www.tiktok.com/@clerpatriot)
League of Women Voters,Left-Leaning,,101,,1,101,1169,1169,[TikTok](https://tiktok.com/@lwvus)
Sierra Club,Left-Leaning,,97,,1,97,637,637,[TikTok](https://tiktok.com/@sierraclubofficial)
Political Chicken,Right-Leaning,,95,,1,95,5347,5347,[TikTok](https://www.tiktok.com/@political_chicken)
Emily Amick - Emily In Your Phone,Left-Leaning,-37,94,38,1,94,585,585,[TikTok](https://tiktok.com/@emilyinyourphone)
Sam The Conservative,Right-Leaning,-36,85,41,2,43,1779,1779,[TikTok](https://tiktok.com/@samtheconservative)
Victor Shi,Left-Leaning,,82,,2,41,1312,1312,[TikTok](https://tiktok.com/@realvictorshi)
Earthjustice,Left-Leaning,-229,81,-20076,1,81,563,563,[TikTok](https://tiktok.com/@earthjustice)
desantisforpresident,Right-Leaning,,62,,1,62,1170,1170,[TikTok](https://tiktok.com/@desantisforpresident)
Rebekah Jones,Left-Leaning,,51,,1,51,327,327,[TikTok](https://www.tiktok.com/@georebekah)
Marianne Williamson 2024,Left-Leaning,,36,,1,36,404,404,[TikTok](https://tiktok.com/@marianne2024winner)
Austin (millennial_elder),Left-Leaning,,30,,1,30,538,538,[TikTok](https://www.tiktok.com/@millennial.elder)
National Women's Law Center (NWLC),Left-Leaning,-46,27,-36,1,27,411,411,[TikTok](https://tiktok.com/@nationalwomenslawcenter)
Kye,Left-Leaning,,20,,1,20,290,290,[TikTok](https://tiktok.com/@kyetos)
The Babylon Bee,Right-Leaning,,2,,1,2,62,62,[TikTok](https://tiktok.com/@babylonbee)
