entity,political_lean,rank_change,total_engagements,engagements_change,posts,avg_engagements,total_views,Non_Twitter_Views,platforms
Brittany Packnett Cunningham,Left-Leaning,,488,,1,488,2924,2924,[TikTok](https://www.tiktok.com/@mspackyetti)
Lambda Legal,Left-Leaning,69,478,323,6,80,3960,3960,[TikTok](https://tiktok.com/@lambdalegal)
Alan Vargas,Left-Leaning,52,473,246,5,95,2817,2817,[TikTok](https://www.tiktok.com/@thealanvargas)
Laysie B,Left-Leaning,-64,466,-7034,2,233,2410,2410,[TikTok](https://tiktok.com/@laysieeeb)
NRDC,Left-Leaning,-8,466,-986,3,155,3002,3002,[TikTok](https://tiktok.com/@nrdc.org)
Donald Trump was Right,Right-Leaning,-7,412,-989,2,206,3518,3518,[TikTok](https://tiktok.com/@donaldtrumpwasright)
March For Our Lives,Left-Leaning,43,387,99,4,97,3195,3195,[TikTok](https://tiktok.com/@amarch4ourlives)
Community Change Action,Left-Leaning,60,378,213,3,126,2072,2072,[TikTok](https://tiktok.com/@commchangeact)
Tiffany Yu,Left-Leaning,21,374,-189,13,29,3359,3359,[TikTok](https://tiktok.com/@imtiffanyyu)
Myranda Kazos Sievers,Left-Leaning,43,346,102,3,115,2431,2431,[TikTok](https://www.tiktok.com/@myrandapolisci)
camc.farrar,Left-Leaning,-57,339,-6024,3,113,1758,1758,[TikTok](https://tiktok.com/@camc.farrar)
Protect Our Care,Left-Leaning,-87,328,-10407,4,82,2245,2245,[TikTok](https://tiktok.com/@protectourcare)
Just Peachy (patrioticpeach),Right-Leaning,15,316,-256,2,158,1548,1548,[TikTok](https://www.tiktok.com/@politipeach)
David Won’t Shut Up!,Left-Leaning,25,311,-113,1,311,1922,1922,[TikTok](https://www.tiktok.com/@davidwontshutup)
Noticias para Inmigrantes,Left-Leaning,18,306,-238,40,8,25205,25205,[TikTok](https://www.tiktok.com/@noticiasparainmigrantes)
Alex Silva,Left-Leaning,59,291,157,5,58,2725,2725,[TikTok](https://tiktok.com/@ecofreako)
Zoe Stoller,Neutral,39,280,54,5,56,7594,7594,[TikTok](https://tiktok.com/@Zoestoller)
Catholics for Choice,Left-Leaning,44,279,91,1,279,2736,2736,[TikTok](https://tiktok.com/@catholics4choice)
_awasanneh,Neutral,50,275,113,3,92,2195,2195,[TikTok](https://tiktok.com/@_awasanneh)
The Haunted Side,Right-Leaning,-247,266,-114699,1,266,4285,4285,[TikTok](https://www.tiktok.com/@thehauntedside)
CTV Your Morning,Neutral,-59,258,-4572,3,86,21227,21227,[TikTok](https://www.tiktok.com/@yourmorningctv)
The Feminist Lawyer,Left-Leaning,-221,256,-78458,1,256,1222,1222,[TikTok](https://www.tiktok.com/@thefeministlawyer)
The Babylon Bee,Right-Leaning,,253,,1,253,1955,1955,[TikTok](https://tiktok.com/@babylonbee)
National Women's Law Center (NWLC),Left-Leaning,63,243,182,4,61,1749,1749,[TikTok](https://tiktok.com/@nationalwomenslawcenter)
SimpleBlackTheory,Left-Leaning,,243,,2,122,1971,1971,[TikTok](https://www.tiktok.com/@simpleblacktheory)
Stephanie Rhule,Left-Leaning,-135,230,-18719,1,230,2256,2256,[TikTok](https://tiktok.com/@stephruhletv)
letsdiscusssomething,Left-Leaning,25,218,-41,1,218,1316,1316,[TikTok](https://www.tiktok.com/@letsdiscusssomething)
Path2Progress,Left-Leaning,,203,,1,203,2794,2794,[TikTok](https://www.tiktok.com/@pathtoprogress)
Rion The Ornery Porcupine,Right-Leaning,,200,,1,200,878,878,[TikTok](https://www.tiktok.com/@orneryporcupine)
The 'Gander,Left-Leaning,-37,195,-1658,1,195,1101,1101,[TikTok](https://www.tiktok.com/@gandernewsroom)
Common Cause,Left-Leaning,4,194,-281,6,32,3248,3248,[TikTok](https://tiktok.com/@common_cause)
Planned Parenthood Action,Left-Leaning,13,184,-169,1,184,1257,1257,[TikTok](https://tiktok.com/@plannedparenthoodaction)
Fundie Fridays,Left-Leaning,,170,,1,170,1618,1618,[TikTok](https://www.tiktok.com/@fundiefridays)
TRT World,Neutral,55,167,116,1,167,6683,6683,[TikTok](https://www.tiktok.com/@trtworld)
Emmet Sandberg,Left-Leaning,-26,167,-964,1,167,1653,1653,[TikTok](https://www.tiktok.com/@campaign.papi)
Moms Rising,Left-Leaning,-13,167,-509,8,21,4439,4439,[TikTok](https://tiktok.com/@momsrising)
Left-Middle-Right,Neutral,0,163,-299,2,82,1734,1734,[TikTok](https://tiktok.com/@leftmright)
When We All Vote,Left-Leaning,34,146,-2,1,146,1914,1914,[TikTok](https://tiktok.com/@whenweallvotesquad)
CFH Unfiltered,Left-Leaning,-213,143,-53290,3,48,1386,1386,[TikTok](https://tiktok.com/@cfh.unfiltered)
Priorities USA,Left-Leaning,-54,139,-1963,1,139,924,924,[TikTok](https://tiktok.com/@prioritiesusa)
Newtown Action Alliance,Left-Leaning,51,133,103,2,67,848,848,[TikTok](https://tiktok.com/@newtownaction)
blackmenaces,Left-Leaning,,132,,1,132,1915,1915,[TikTok](https://www.tiktok.com/@blackmenaces)
Van Nguyen,Right-Leaning,-3,122,-290,1,122,596,596,[TikTok](https://www.tiktok.com/@iamvantnguyen)
Young Invincibles,Left-Leaning,36,113,10,6,19,3530,3530,[TikTok](https://tiktok.com/@younginvincibles)
Democratic Legislative Campaign Committee - DLCC,Left-Leaning,20,108,-75,1,108,793,793,[TikTok](https://tiktok.com/@dlcc)
League of Women Voters,Left-Leaning,20,108,-63,3,36,1550,1550,[TikTok](https://tiktok.com/@lwvus)
Savannah Craven,Right-Leaning,30,106,-16,3,35,1307,1307,[TikTok](https://tiktok.com/@savannahacraven)
Moms Demand Action for Gun Sense in America,Left-Leaning,-36,96,-910,1,96,761,761,[TikTok](https://tiktok.com/@momsdemand)
Kiki Rae Real,Left-Leaning,,94,,1,94,451,451,[TikTok](https://www.tiktok.com/@kikiraereal)
