entity,political_lean,rank_change,total_engagements,engagements_change,posts,avg_engagements,total_views,Non_Twitter_Views,platforms
Black Girls Who Brunch - Erika Harrison,Left-Leaning,,1058,,1,1058,6879,6879,[TikTok](https://www.tiktok.com/@blackgirlswhobrunch)
Unwokeism,Right-Leaning,-54,998,-1272,8,125,11713,11713,[TikTok](https://tiktok.com/@unwokeism)
She Builds Bro,Neutral,-31,949,41,6,158,12409,12409,[TikTok](https://tiktok.com/@shebuildsbro_)
Miss America,Right-Leaning,-125,949,-10623,1,949,8775,8775,[TikTok](https://www.tiktok.com/@missamericaxx)
Tiffany Cianci,Neutral,-216,914,-68793,3,305,18703,18703,[TikTok](https://tiktok.com/@tiffanycianci)
League of Conservation Voters,Left-Leaning,-38,901,-57,12,75,8590,8590,[TikTok](https://tiktok.com/@lcvoters)
SEIU,Left-Leaning,-32,890,18,24,37,9278,9278,[TikTok](https://tiktok.com/@seiu_org)
Savannah Craven,Right-Leaning,-221,825,-74685,15,55,8749,8749,[TikTok](https://tiktok.com/@savannahacraven)
Students for Life of America,Right-Leaning,-186,740,-41283,3,247,6989,6989,[TikTok](https://www.tiktok.com/@studentsforlife)
common_defense,Left-Leaning,,734,,6,122,5154,5154,[TikTok](https://tiktok.com/@common_defense)
Planned Parenthood,Left-Leaning,-58,678,-1229,4,170,7939,7939,[TikTok](https://tiktok.com/@plannedparenthood)
Justin Jones,Left-Leaning,-24,657,114,1,657,1719,1719,[TikTok](https://www.tiktok.com/@brotherjones_official)
Nakia Deon,Right-Leaning,,645,,8,81,3203,3203,[TikTok](https://www.tiktok.com/@nakia.deon)
Moms Demand Action for Gun Sense in America,Left-Leaning,-14,629,392,5,126,8324,8324,[TikTok](https://tiktok.com/@momsdemand)
Brendo_licious,Left-Leaning,,617,,1,617,4152,4152,[TikTok](https://www.tiktok.com/@brendolicious)
Myranda Kazos Sievers,Left-Leaning,-21,610,259,3,203,3483,3483,[TikTok](https://www.tiktok.com/@myrandapolisci)
impactforgood_,Left-Leaning,,608,,2,304,4504,4504,[TikTok](https://tiktok.com/@impactforgood_)
_awasanneh,Neutral,-181,601,-29441,4,150,8985,8985,[TikTok](https://tiktok.com/@_awasanneh)
Laura Packard,Left-Leaning,-35,562,-100,7,80,6864,6864,[TikTok](https://tiktok.com/@laurapackardactivist)
Noticias para Inmigrantes,Left-Leaning,-49,543,-381,14,39,12659,12659,[TikTok](https://www.tiktok.com/@noticiasparainmigrantes)
Laurenzo Adesso,Left-Leaning,-16,497,281,1,497,2527,2527,[TikTok](https://tiktok.com/@adesso.laurenzo)
Team ENOUGH,Left-Leaning,-33,474,-26,3,158,3454,3454,[TikTok](https://tiktok.com/@team_enough)
Brown Girl Green,Left-Leaning,-37,472,-155,17,28,10401,10401,[TikTok](https://tiktok.com/@browngirlgreen)
Women's March,Left-Leaning,-88,468,-2697,2,234,3523,3523,[TikTok](https://tiktok.com/@womensmarch)
Andrxw (andrewtoworld),Left-Leaning,-138,464,-9126,1,464,8266,8266,[TikTok](https://www.tiktok.com/@andrewtoworld)
CBS Philadelphia,Neutral,,457,,1,457,30852,30852,[TikTok](https://www.tiktok.com/@cbsphiladelphia)
AFSCME,Left-Leaning,,431,,5,86,7619,7619,[TikTok](https://tiktok.com/@afscme_)
Nina Turner,Left-Leaning,-52,427,-423,5,85,5167,5167,[TikTok](https://tiktok.com/@ninaturneroh)
Tono Latino - Sylvia Salazar,Left-Leaning,-133,425,-7790,9,47,3685,3685,[TikTok](https://tiktok.com/@tono.latino)
Rashida Tlaib,Left-Leaning,,403,,1,403,2776,2776,[TikTok](https://tiktok.com/@rashidatlaib)
League of Women Voters,Left-Leaning,-13,399,298,2,200,3246,3246,[TikTok](https://tiktok.com/@lwvus)
Planned Parenthood Action,Left-Leaning,,381,,2,191,2508,2508,[TikTok](https://tiktok.com/@plannedparenthoodaction)
Mr. Beat,Left-Leaning,-84,362,-1905,3,121,3192,3192,[TikTok](https://tiktok.com/@iammrbeat)
Community Change Action,Left-Leaning,-27,340,142,3,113,2787,2787,[TikTok](https://tiktok.com/@commchangeact)
Fundie Fridays,Left-Leaning,-107,336,-3410,2,168,2360,2360,[TikTok](https://www.tiktok.com/@fundiefridays)
Dream Defenders,Left-Leaning,-197,305,-27646,1,305,1531,1531,[TikTok](https://tiktok.com/@thedreamdefenders)
The Canceled Christian,Left-Leaning,-196,294,-26351,1,294,2275,2275,[TikTok](https://www.tiktok.com/@canceledchristian)
Millennial Mia,Left-Leaning,-144,294,-8009,1,294,3645,3645,[TikTok](https://www.tiktok.com/@millennial.mia)
Auntie Liza Peterson,Neutral,,267,,1,267,2352,2352,[TikTok](https://www.tiktok.com/@lizapeterson410)
Twig,Left-Leaning,,249,,2,125,3127,3127,[TikTok](https://www.tiktok.com/@heyitstwig25)
Tiffany Yu,Left-Leaning,-48,217,-184,5,43,2258,2258,[TikTok](https://tiktok.com/@imtiffanyyu)
The Sacramento Bee,Neutral,,204,,1,204,2674,2674,[TikTok](https://www.tiktok.com/@sacramentobee)
Alyssa Marie,Right-Leaning,-110,190,-3357,2,95,1678,1678,[TikTok](https://tiktok.com/@alyssamariiee2.0)
Florida Watch,Left-Leaning,-33,189,17,2,95,4388,4388,[TikTok](https://tiktok.com/@floridawatch)
Conservative News,Right-Leaning,-93,188,-1753,2,94,2325,2325,[TikTok](https://tiktok.com/@txtrophyhuntfish)
Catholics for Choice,Left-Leaning,,179,,1,179,1684,1684,[TikTok](https://tiktok.com/@catholics4choice)
Cheddar,Neutral,,173,,2,87,13987,13987,[TikTok](https://www.tiktok.com/@cheddar)
Che Guerrero,Left-Leaning,,164,,1,164,929,929,[TikTok](https://www.tiktok.com/@cheguerreroeng)
Builder's Movement,Neutral,-102,136,-2155,1,136,3507,3507,[TikTok](https://www.tiktok.com/@buildersmvt)
Boston Brian,Left-Leaning,,132,,1,132,947,947,[TikTok](https://tiktok.com/@dembostonbrian)
Young Invincibles,Left-Leaning,-39,120,-35,3,40,1191,1191,[TikTok](https://tiktok.com/@younginvincibles)
Rion The Ornery Porcupine,Right-Leaning,,112,,1,112,724,724,[TikTok](https://www.tiktok.com/@orneryporcupine)
The Comments Section,Right-Leaning,-88,110,-1104,1,110,3353,3353,[TikTok](https://www.tiktok.com/@thecommentssection)
Alan Vargas,Left-Leaning,,109,,2,55,463,463,[TikTok](https://www.tiktok.com/@thealanvargas)
Sierra Club,Left-Leaning,-36,103,6,7,15,2217,2217,[TikTok](https://tiktok.com/@sierraclubofficial)
Right Side Broadcasting Network - RSBN,Right-Leaning,,94,,1,94,3346,3346,[TikTok](https://www.tiktok.com/@rsbnetwork)
Layke Sinclair,Right-Leaning,,56,,1,56,559,559,[TikTok](https://tiktok.com/@laykethegoddess)
The News Movement,Neutral,-55,50,-179,1,50,3323,3323,[TikTok](https://www.tiktok.com/@thenewsmovement)
