entity,political_lean,rank_change,total_engagements,engagements_change,posts,avg_engagements,total_views,Non_Twitter_Views,platforms
Jess Britvich,Left-Leaning,15,86810,15921,22,3946,449103,449103,[TikTok](https://www.tiktok.com/@jessbritvich)
Elizabeth Warren,Left-Leaning,129,86045,56060,6,14341,542057,542057,[TikTok](https://www.tiktok.com/@elizabethwarren)
Blair Imani,Left-Leaning,400,84172,81409,8,10522,304565,304565,[TikTok](https://www.tiktok.com/@blairimani?)
Robby Roadsteamer,Left-Leaning,77,84161,43653,26,3237,560861,560861,[TikTok](https://www.tiktok.com/@roadsteamer)
Status Coup,Left-Leaning,-281,83269,-769899,17,4898,316508,316508,[TikTok](https://www.tiktok.com/@StatusCoup)
History Revealed,Neutral,129,82843,54407,5,16569,902394,902394,[TikTok](https://www.tiktok.com/@history_revealed)
Chris Glover - Generic Art Dad,Left-Leaning,-62,81630,-35599,3,27210,398296,398296,[TikTok](https://tiktok.com/@genericartdad)
FOX 5 DC (WTTG),Neutral,-69,81199,-38907,45,1804,1413348,1413348,[TikTok](https://www.tiktok.com/@fox5dc)
Alex Stein,Right-Leaning,417,79938,77846,14,5710,338449,338449,[TikTok](https://www.tiktok.com/@primetimealexstein)
"Good Morning, Bad News",Left-Leaning,201,79841,64572,1,79841,736876,736876,[TikTok](https://www.tiktok.com/@goodmorningbadnews)
International Fund for Animal Welfare,Left-Leaning,175,78272,60240,10,7827,7415021,7415021,[TikTok](https://www.tiktok.com/@ifawglobal)
Ben Cohen,Left-Leaning,-253,77126,-524022,10,7713,309904,309904,[TikTok](https://www.tiktok.com/@yobencohen)
Franklin Andrés Camargo Armas,Right-Leaning,-57,76987,-29097,11,6999,584627,584627,[TikTok](https://www.tiktok.com/@frankandresc)
Kerry Robertson,Left-Leaning,300,76110,68920,10,7611,713926,713926,[TikTok](https://tiktok.com/@kerr.bear3.0)
Kat Blaque,Left-Leaning,-28,75997,-12535,52,1461,546446,546446,[TikTok](https://www.tiktok.com/@katblaque)
Both Sides News,Neutral,-41,75249,-20267,43,1750,907227,907227,[TikTok](https://www.tiktok.com/@bothsidesnews)
celebrities4palestine,Neutral,142,74476,51369,13,5729,297706,297706,[TikTok](https://www.tiktok.com/@celebrities4palestine)
The Kansas City Star,Neutral,4,73505,6068,25,2940,1085315,1085315,[TikTok](https://www.tiktok.com/@thekansascitystar)
ABC 7 News - WJLA,Neutral,85,73339,37823,280,262,919059,919059,[TikTok](https://www.tiktok.com/@7newsdc)
FOX6 News Milwaukee (WITI),Neutral,269,72195,63690,5,14439,454514,454514,[TikTok](https://www.tiktok.com/@fox6milwaukee)
Throw Black TV,Left-Leaning,-40,70775,-20921,39,1815,368139,368139,[TikTok](https://www.tiktok.com/@throwblacktv)
Che Guerrero,Left-Leaning,7,70727,8536,31,2282,439034,439034,[TikTok](https://www.tiktok.com/@cheguerreroeng)
Maggie Gehlsen-Burnett,Left-Leaning,-33,69481,-18149,25,2779,636927,636927,[TikTok](https://www.tiktok.com/@itsmaggieburnett)
Auntie Liza Peterson,Neutral,9,68974,8317,105,657,540973,540973,[TikTok](https://www.tiktok.com/@lizapeterson410)
Trevor Project,Left-Leaning,446,68671,67279,12,5723,2436133,2436133,[TikTok](https://www.tiktok.com/@trevorproject)
Kenny Walden - 2rawtooreal,Left-Leaning,-138,67304,-113991,27,2493,279961,279961,[TikTok](https://www.tiktok.com/@2rawtooreal2)
Judah thee Glutelord,Left-Leaning,-44,67143,-24106,43,1561,408935,408935,[TikTok](https://www.tiktok.com/@werewolffbarmitzvah)
Monte Mader,Left-Leaning,104,66776,36942,25,2671,317067,317067,[TikTok](https://www.tiktok.com/@montemader)
The Majority Report w/ Sam Seder,Left-Leaning,113,66669,40229,12,5556,497945,497945,[TikTok](https://www.tiktok.com/@majorityreportfm)
Pete Buttigieg,Left-Leaning,195,65555,52719,3,21852,394167,394167,[TikTok](https://www.tiktok.com/@petebuttigieg)
ACLU,Left-Leaning,-122,65027,-82445,53,1227,431298,431298,[TikTok](https://www.tiktok.com/@aclu)
WMC Action News 5 (Memphis NBC),Neutral,145,64599,45203,26,2485,725923,725923,[TikTok](https://www.tiktok.com/@wmcactionnews5)
Noa Estrella,Right-Leaning,,64220,,4,16055,848328,848328,[TikTok](https://www.tiktok.com/@dontyounoa)
Pulse of Today,Left-Leaning,-33,63946,-13618,4,15986,1378264,1378264,[TikTok](https://www.tiktok.com/@the_daily_pulse)
Dr. Noc,Left-Leaning,-119,63108,-78854,5,12622,437382,437382,[TikTok](https://www.tiktok.com/@dr.noc)
Mrs. Frazzled,Left-Leaning,-27,62839,-12912,68,924,608448,608448,[TikTok](https://www.tiktok.com/@mrs.frazzled)
Damani Bryant Felder,Right-Leaning,-22,62230,-8696,20,3112,580985,580985,[TikTok](https://www.tiktok.com/@thedamanifelder)
Matt Gordon,Left-Leaning,-13,61888,-2383,33,1875,331602,331602,[TikTok](https://www.tiktok.com/@usmcangryveteran)
Long Island Audit,Right-Leaning,-87,61499,-46837,42,1464,2198178,2198178,[TikTok](https://www.tiktok.com/@longislandaudit)
Attorney Ryan,Left-Leaning,,61206,,15,4080,656345,656345,[TikTok](https://tiktok.com/@attorneyryan)
Wes Moore,Left-Leaning,389,61030,59023,38,1606,414564,414564,[TikTok](https://www.tiktok.com/@team.wes)
Benny Johnson,Right-Leaning,347,60241,56868,13,4634,514879,514879,"[TikTok](https://tiktok.com/@realbennyjohnson), [TikTok](https://www.tiktok.com/@bennyjohnson)"
FOX 35 Orlando,Neutral,478,60140,59417,28,2148,1383836,1383836,[TikTok](https://www.tiktok.com/@fox35newsorlando)
Hertraline,Left-Leaning,-10,59789,522,29,2062,683793,683793,[TikTok](https://www.tiktok.com/@hertraline)
Everything's Under Control,Left-Leaning,-111,59129,-65171,20,2956,441029,441029,[TikTok](https://www.tiktok.com/@everythings.under.ctrl)
Link Lauren,Right-Leaning,-129,59116,-82842,7,8445,295743,295743,[TikTok](https://tiktok.com/@itslinklauren)
Scott Galloway,Neutral,60,58765,23696,26,2260,608174,608174,[TikTok](https://www.tiktok.com/@profgalloway)
Texas Democrats,Left-Leaning,257,58541,50881,35,1673,245598,245598,[TikTok](https://www.tiktok.com/@texasdemocrats)
Alexandria Ocasio-Cortez,Left-Leaning,-77,58318,-38621,8,7290,480917,480917,"[TikTok](https://www.tiktok.com/@aoc), [TikTok](https://tiktok.com/@aocinthehouse)"
Timothy Snyder,Left-Leaning,274,58078,51334,6,9680,495008,495008,[TikTok](https://www.tiktok.com/@timothydsnyder)
GLAAD,Left-Leaning,340,58042,54717,21,2764,356887,356887,[TikTok](https://tiktok.com/@glaad)
The Good Liars,Left-Leaning,-337,57917,-872430,7,8274,957716,957716,[TikTok](https://tiktok.com/@thegoodliars)
FUBAR Pac,Left-Leaning,-98,57765,-48592,35,1650,378590,378590,[TikTok](https://www.tiktok.com/@fubarpac)
Alan Vargas,Left-Leaning,85,57642,30606,25,2306,416750,416750,[TikTok](https://www.tiktok.com/@thealanvargas)
Brooker Tee Jones,Right-Leaning,-191,57382,-158065,31,1851,598175,598175,[TikTok](https://www.tiktok.com/@brookerteejones)
Amy Acton,Left-Leaning,-29,56943,-6158,31,1837,520343,520343,[TikTok](https://www.tiktok.com/@amyactonohio)
Grandson,Left-Leaning,107,56855,34824,16,3553,469331,469331,[TikTok](https://www.tiktok.com/@grandson)
Rachel Cohen,Left-Leaning,70,56778,25985,28,2028,239366,239366,[TikTok](https://www.tiktok.com/@cohen489)
AB Burns-Tucker,Left-Leaning,-90,56626,-42259,28,2022,411015,411015,[TikTok](https://www.tiktok.com/@iamlegallyhype)
Randy Blue Dad,Left-Leaning,-304,56559,-569007,17,3327,387269,387269,[TikTok](https://www.tiktok.com/@randybluedad)
Marissa Brooke Alesi,Right-Leaning,49,56087,21831,73,768,746671,746671,[TikTok](https://www.tiktok.com/@riss.alesi)
Mike Sheridan,Left-Leaning,428,55869,54801,19,2940,660177,660177,[TikTok](https://tiktok.com/@immikesheridan)
Jack Schlossberg,Left-Leaning,259,55817,48954,29,1925,1150179,1150179,[TikTok](https://www.tiktok.com/@jack.schlossberg)
Climate Defiance,Left-Leaning,-153,55700,-89026,20,2785,450250,450250,[TikTok](https://www.tiktok.com/@climatedefiance)
Tiffany Fanae Butler,Right-Leaning,114,55485,36568,22,2522,250184,250184,[TikTok](https://www.tiktok.com/@thatsme_tiffany)
Rachel Scott,Neutral,-115,55168,-53597,17,3245,633258,633258,[TikTok](https://www.tiktok.com/@itsrachelscott)
Hakeem Jeffries,Left-Leaning,26,54992,17888,20,2750,768788,768788,[TikTok](https://www.tiktok.com/@leaderjeffries)
Adam Kinzinger,Left-Leaning,0,53571,9838,25,2143,341153,341153,[TikTok](https://www.tiktok.com/@theadam_kinzinger)
Magnolia Voices,Left-Leaning,-115,53091,-53778,43,1235,440958,440958,[TikTok](https://www.tiktok.com/@magnolia.voices)
Econ with Sarah,Left-Leaning,-229,52762,-206755,21,2512,345807,345807,[TikTok](https://www.tiktok.com/@econwithsarah)
Jason Lewis,Left-Leaning,390,52610,51031,20,2631,371163,371163,[TikTok](https://www.tiktok.com/@disastrophefilms)
The Sacramento Bee,Neutral,-195,52414,-142558,46,1139,1354255,1354255,[TikTok](https://www.tiktok.com/@sacramentobee)
