entity,political_lean,rank_change,total_engagements,engagements_change,posts,avg_engagements,total_views,Non_Twitter_Views,platforms
Schuyler Bailar - pinkmantaray,Left-Leaning,,817,,2,409,5383,5383,[TikTok](https://tiktok.com/@pinkmantaray)
Planned Parenthood,Left-Leaning,8,787,109,10,79,8494,8494,[TikTok](https://tiktok.com/@plannedparenthood)
Damon Imani,Right-Leaning,,752,,1,752,5782,5782,[TikTok](https://www.tiktok.com/@damonimani)
Fox Nation,Right-Leaning,,731,,7,104,9631,9631,[TikTok](https://www.tiktok.com/@foxnation)
Greg Landsman,Left-Leaning,,679,,1,679,17300,17300,[TikTok](https://www.tiktok.com/@greglandsmanoh)
Union Dad,Neutral,,647,,9,72,5889,5889,[TikTok](https://tiktok.com/@uniondad)
Inquirher,Left-Leaning,,638,,1,638,9948,9948,[TikTok](https://www.tiktok.com/@inquirher)
Aaron Geer,Right-Leaning,,627,,1,627,3098,3098,[TikTok](https://www.tiktok.com/@aaron.geer)
Morgan,Left-Leaning,,624,,1,624,2839,2839,[TikTok](https://www.tiktok.com/@morga_tt)
Reproductive Freedom for All (NARAL),Left-Leaning,-17,615,-700,8,77,6456,6456,[TikTok](https://www.tiktok.com/@reprofreedomforall)
Furious Patriot,Right-Leaning,-100,614,-7275,29,21,45466,45466,[TikTok](https://www.tiktok.com/@furious.patriot)
Community Change Action,Left-Leaning,21,613,273,7,88,5389,5389,[TikTok](https://tiktok.com/@commchangeact)
Laura Packard,Left-Leaning,5,594,32,9,66,9022,9022,[TikTok](https://tiktok.com/@laurapackardactivist)
DemCast USA,Left-Leaning,-203,589,-58498,6,98,4036,4036,[TikTok](https://tiktok.com/@demcastusa)
kateao4,Left-Leaning,,557,,1,557,4651,4651,[TikTok](https://www.tiktok.com/@kateao4)
Noticias para Inmigrantes,Left-Leaning,3,546,3,21,26,15711,15711,[TikTok](https://www.tiktok.com/@noticiasparainmigrantes)
Syanne Centeno-Bloom,Left-Leaning,,518,,1,518,5924,5924,[TikTok](https://www.tiktok.com/@syannebloom)
Young Invincibles,Left-Leaning,32,517,397,7,74,6063,6063,[TikTok](https://tiktok.com/@younginvincibles)
Tara Palmeri,Neutral,-48,514,-1710,1,514,9415,9415,[TikTok](https://www.tiktok.com/@tarapalmeri)
All-In Podcast,Right-Leaning,,513,,2,257,8121,8121,[TikTok](https://www.tiktok.com/@theallinpod)
Savannah Craven,Right-Leaning,-14,497,-328,4,124,4225,4225,[TikTok](https://tiktok.com/@savannahacraven)
When We All Vote,Left-Leaning,-125,455,-12091,5,91,4360,4360,[TikTok](https://tiktok.com/@whenweallvotesquad)
Amber Starr,Right-Leaning,-47,433,-1715,5,87,3306,3306,[TikTok](https://tiktok.com/@starringamberr)
NRA - National Rifle Association of America,Right-Leaning,,413,,2,207,6271,6271,[TikTok](https://tiktok.com/@nra)
Brain Rot Politics,Left-Leaning,,412,,1,412,4177,4177,[TikTok](https://tiktok.com/@brainrotpolitics)
Climate Power,Left-Leaning,-205,387,-48356,4,97,6468,6468,[TikTok](https://tiktok.com/@climatepower)
Nakia Deon,Right-Leaning,-15,383,-262,2,192,1601,1601,[TikTok](https://www.tiktok.com/@nakia.deon)
elierlick,Left-Leaning,30,378,330,39,10,36723,36723,[TikTok](https://tiktok.com/@elierlick)
Myranda Kazos Sievers,Left-Leaning,-14,374,-236,2,187,2853,2853,[TikTok](https://www.tiktok.com/@myrandapolisci)
Brown Girl Green,Left-Leaning,-8,351,-121,8,44,4045,4045,[TikTok](https://tiktok.com/@browngirlgreen)
Gemma Talks,Left-Leaning,,345,,2,173,1829,1829,[TikTok](https://www.tiktok.com/@gemma_talks)
Isaias Hernandez,Left-Leaning,-80,330,-3294,3,110,1717,1717,[TikTok](https://www.tiktok.com/@queerbrownvegan)
Team ENOUGH,Left-Leaning,-12,326,-148,5,65,2539,2539,[TikTok](https://tiktok.com/@team_enough)
She Builds Bro,Neutral,-32,289,-660,7,41,3974,3974,[TikTok](https://tiktok.com/@shebuildsbro_)
Newtown Action Alliance,Left-Leaning,26,282,240,2,141,2064,2064,[TikTok](https://tiktok.com/@newtownaction)
Earthjustice,Left-Leaning,-87,275,-3392,2,138,1772,1772,[TikTok](https://tiktok.com/@earthjustice)
followtheleighder,Left-Leaning,,269,,1,269,3327,3327,[TikTok](https://www.tiktok.com/@followtheleighder)
Brenna Pérez,Left-Leaning,-66,265,-1949,1,265,1765,1765,[TikTok](https://www.tiktok.com/@perezbrenna)
The 'Gander,Left-Leaning,,242,,1,242,1472,1472,[TikTok](https://www.tiktok.com/@gandernewsroom)
Vice News,Left-Leaning,-61,228,-1721,3,76,17651,17651,[TikTok](https://tiktok.com/@vicenews)
Donald Trump was Right,Right-Leaning,,217,,1,217,2260,2260,[TikTok](https://tiktok.com/@donaldtrumpwasright)
Frederick Joseph,Left-Leaning,,207,,2,104,1384,1384,[TikTok](https://www.tiktok.com/@fredericktjoseph)
Kay,Right-Leaning,,199,,1,199,1121,1121,[TikTok](https://www.tiktok.com/@kayleighhhlynnnn)
Parker Short,Left-Leaning,,189,,1,189,1614,1614,[TikTok](https://www.tiktok.com/@parkershort1)
Bigbigspoon,Right-Leaning,-310,184,-191525,3,61,1936,1936,[TikTok](https://www.tiktok.com/@bigbigspoon)
uncyoungdemocrats,Left-Leaning,,180,,1,180,1146,1146,[TikTok](https://tiktok.com/@uncyoungdemocrats)
Logan Dubil,Right-Leaning,-202,180,-31870,1,180,1724,1724,[TikTok](https://www.tiktok.com/@thelogandubil)
Dream Defenders,Left-Leaning,-13,178,-127,1,178,913,913,[TikTok](https://tiktok.com/@thedreamdefenders)
Florida Watch,Left-Leaning,-6,164,-25,3,55,2920,2920,[TikTok](https://tiktok.com/@floridawatch)
Magaqueen,Right-Leaning,,151,,1,151,2239,2239,[TikTok](https://www.tiktok.com/@teamtrump_45_2)
Left-Middle-Right,Neutral,,145,,2,73,5783,5783,[TikTok](https://tiktok.com/@leftmright)
The Republican Journal,Right-Leaning,,143,,1,143,1463,1463,[TikTok](https://www.tiktok.com/@therepublicanjournal)
BreakThrough News,Left-Leaning,,140,,1,140,1761,1761,[TikTok](https://www.tiktok.com/@btnewsroom)
Emergency Workplace Organizing Committee,Left-Leaning,,140,,1,140,832,832,[TikTok](https://www.tiktok.com/@organizeworkers)
Crooked Ideas,Left-Leaning,,122,,1,122,862,862,[TikTok](https://www.tiktok.com/@crooked.ideas)
Twig,Left-Leaning,-17,119,-130,1,119,939,939,[TikTok](https://www.tiktok.com/@heyitstwig25)
Builder's Movement,Neutral,-9,114,-22,2,57,3046,3046,[TikTok](https://www.tiktok.com/@buildersmvt)
