entity,political_lean,rank_change,total_engagements,engagements_change,posts,avg_engagements,total_views,Non_Twitter_Views,platforms
Selina Wang,Neutral,-2,57886,-1535,28,2067,1089882,1089882,[TikTok](https://www.tiktok.com/@selinawangtv)
The Sacramento Bee,Neutral,243,57847,54904,6,9641,394615,394615,[TikTok](https://www.tiktok.com/@sacramentobee)
Bo Loudon,Right-Leaning,,57351,,23,2494,725950,725950,[TikTok](https://www.tiktok.com/@boloudon)
Frederick Joseph,Left-Leaning,252,57181,54730,21,2723,566078,566078,[TikTok](https://www.tiktok.com/@fredericktjoseph)
CBS News Bay Area,Neutral,-67,56213,-68207,12,4684,1022583,1022583,[TikTok](https://www.tiktok.com/@kpixtv)
Kd Maga,Right-Leaning,-61,55759,-58212,6,9293,523300,523300,[TikTok](https://www.tiktok.com/@kaelandorr)
Jordan Wood,Left-Leaning,0,55032,259,20,2752,297347,297347,[TikTok](https://www.tiktok.com/@jordanwoodmaine)
Moon Media,Neutral,64,53937,29302,2,26969,1080588,1080588,[TikTok](https://www.tiktok.com/@moonmedia.pro)
Tampa Bay 28,Neutral,,53193,,3,17731,603067,603067,[TikTok](https://www.tiktok.com/@tampabay_28)
Alex Cascio,Left-Leaning,34,52467,17387,15,3498,358819,358819,[TikTok](https://www.tiktok.com/@casalmon)
TransLovingMama,Left-Leaning,109,52055,37843,3,17352,615540,615540,[TikTok](https://www.tiktok.com/@translovingmama)
Gina DiVittorio - The Pocket Report,Left-Leaning,46,51509,21033,5,10302,281069,281069,[TikTok](https://tiktok.com/@thepocketreport)
When We All Vote,Left-Leaning,0,51317,-205,11,4665,431056,431056,[TikTok](https://tiktok.com/@whenweallvotesquad)
Caulin Donaldson,Neutral,-13,51230,-7141,44,1164,1035353,1035353,[TikTok](https://www.tiktok.com/@trashcaulin)
Parkrose Permaculture,Left-Leaning,-38,51115,-31929,34,1503,408104,408104,[TikTok](https://www.tiktok.com/@parkrosepermaculture)
David Won’t Shut Up!,Left-Leaning,-60,49932,-57898,36,1387,476077,476077,[TikTok](https://www.tiktok.com/@davidwontshutup)
Ben Verbeck,Left-Leaning,-311,48329,-1377372,17,2843,348182,348182,[TikTok](https://www.tiktok.com/@ben.verbeck)
Amanda Nelson,Left-Leaning,-12,47779,-8395,2,23890,196600,196600,[TikTok](https://www.tiktok.com/@amandasmildtakes)
Dr. Tommy Martin,Neutral,,47529,,1,47529,524800,524800,[TikTok](https://www.tiktok.com/@dr.tommymartin)
Twig,Left-Leaning,205,46342,42525,6,7724,276925,276925,[TikTok](https://www.tiktok.com/@heyitstwig25)
Ronan Farrow,Neutral,-104,45297,-100467,5,9059,281943,281943,[TikTok](https://www.tiktok.com/@theronanfarrow)
Saikat Chakrabarti,Left-Leaning,-32,44974,-21693,18,2499,207048,207048,[TikTok](https://www.tiktok.com/@saikatforcongress)
Ayanna Pressley,Left-Leaning,-43,43989,-35626,11,3999,419699,419699,[TikTok](https://www.tiktok.com/@reppressley)
Long Island Audit,Right-Leaning,21,43309,9054,20,2165,1314588,1314588,[TikTok](https://www.tiktok.com/@longislandaudit)
Elizabeth Warren,Left-Leaning,-265,43080,-698496,3,14360,295600,295600,[TikTok](https://www.tiktok.com/@elizabethwarren)
Gen-Z for Change,Left-Leaning,-55,42597,-47418,20,2130,310233,310233,[TikTok](https://tiktok.com/@genzforchange)
Dellara,Left-Leaning,-291,42351,-973648,7,6050,210624,210624,[TikTok](https://tiktok.com/@dellara)
Cheddar,Neutral,-30,42306,-17221,7,6044,1307560,1307560,[TikTok](https://www.tiktok.com/@cheddar)
Genz Perspective Pod,Left-Leaning,-214,42033,-346996,3,14011,300385,300385,[TikTok](https://www.tiktok.com/@genzperspectivepod)
DOGE Update Guy,Right-Leaning,36,40625,14049,41,991,306098,306098,[TikTok](https://www.tiktok.com/@dug_dogeupdateguy)
The Real Cornpop,Left-Leaning,,39203,,2,19602,247100,247100,[TikTok](https://www.tiktok.com/@therealcornpop)
victoriaalxndr,Left-Leaning,64,39185,19649,14,2799,324331,324331,[TikTok](https://www.tiktok.com/@victoriaalxndr)
Dan Bongino,Right-Leaning,-69,39158,-56792,56,699,494400,494400,[TikTok](https://www.tiktok.com/@danbonginox)
Qasim Rashid,Left-Leaning,-87,38868,-75005,16,2429,168020,168020,[TikTok](https://tiktok.com/@qasim.rashid)
Nancy Mace,Right-Leaning,3,38631,601,18,2146,719748,719748,[TikTok](https://www.tiktok.com/@basedmace)
Inquirher,Left-Leaning,-154,38590,-180272,3,12863,411456,411456,[TikTok](https://www.tiktok.com/@inquirher)
Barrie Rose,Left-Leaning,-122,38422,-114974,17,2260,288234,288234,[TikTok](https://tiktok.com/@barrierose)
Mark Kelly,Left-Leaning,-225,38309,-351626,7,5473,319884,319884,[TikTok](https://www.tiktok.com/@captmarkkelly)
Fox 5 NY,Neutral,-186,37177,-245718,16,2324,1180967,1180967,[TikTok](https://www.tiktok.com/@fox5newyork)
Luke David Johnson,Neutral,-113,36784,-100618,7,5255,292619,292619,[TikTok](https://tiktok.com/@lukedavidjohnson)
Call to Activism,Left-Leaning,-125,36771,-115885,29,1268,1167025,1167025,[TikTok](https://www.tiktok.com/@calltoactivism)
Mother Jones,Left-Leaning,64,35631,18766,11,3239,257841,257841,[TikTok](https://www.tiktok.com/@motherjonesmag)
Kahlil Greene,Left-Leaning,172,35006,30903,7,5001,230017,230017,[TikTok](https://www.tiktok.com/@kahlilgreene)
Jacob Simon,Neutral,-77,34600,-58371,4,8650,153900,153900,[TikTok](https://www.tiktok.com/@jacobsimonsays)
Clips of Kamala,Left-Leaning,-233,34367,-357762,1,34367,123576,123576,[TikTok](https://www.tiktok.com/@clipsofkamala)
Judicial Watch,Right-Leaning,107,34352,24266,95,362,485665,485665,[TikTok](https://www.tiktok.com/@judicialwatch)
The Hill,Neutral,-219,34342,-309735,58,592,1128933,1128933,[TikTok](https://tiktok.com/@thehillpolitics)
Fortune Magazine,Neutral,-111,34330,-90641,33,1040,1169162,1169162,[TikTok](https://www.tiktok.com/@fortune)
Kat Abughazaleh,Left-Leaning,-253,34087,-430574,5,6817,236600,236600,[TikTok](https://tiktok.com/@katmabu)
Neverwoke,Right-Leaning,-89,33185,-65938,38,873,644289,644289,[TikTok](https://www.tiktok.com/@never.woke)
Kaivan Shroff,Left-Leaning,-59,32828,-32150,76,432,451983,451983,[TikTok](https://www.tiktok.com/@kaivanshroff)
Taylor Smoke,Left-Leaning,0,32713,-222,21,1558,169890,169890,[TikTok](https://tiktok.com/@taysmokedank)
Jared Polis,Left-Leaning,89,31927,20095,23,1388,416741,416741,[TikTok](https://www.tiktok.com/@govofco)
ADIV,Left-Leaning,-181,31894,-208403,6,5316,155097,155097,[TikTok](https://www.tiktok.com/@adivunsolicited)
Mikie Sherrill,Left-Leaning,-9,31446,-2553,13,2419,278297,278297,[TikTok](https://www.tiktok.com/@teammikie)
Myranda Kazos Sievers,Left-Leaning,21,31130,8060,52,599,192568,192568,[TikTok](https://www.tiktok.com/@myrandapolisci)
Heather Gardner,Left-Leaning,91,30674,19434,23,1334,280551,280551,[TikTok](https://tiktok.com/@heathergtv)
Occupy Democrats,Left-Leaning,289,30404,29938,141,216,406549,406549,[TikTok](https://www.tiktok.com/@occupydemocratsofficial)
The Older Millennial,Right-Leaning,-126,30378,-97613,2,15189,241921,241921,[TikTok](https://www.tiktok.com/@theoldermillennial)
sabrina.sustainable.life,Left-Leaning,-91,30246,-61668,36,840,392318,392318,[TikTok](https://tiktok.com/@sabrina.sustainable.life)
UKUSpolitics,Left-Leaning,288,30044,29644,12,2504,225990,225990,[TikTok](https://tiktok.com/@ukuspolitics)
United Nations,Neutral,18,29692,7052,7,4242,383298,383298,[TikTok](https://www.tiktok.com/@unitednations)
AARP,Left-Leaning,-69,29348,-35565,13,2258,626540,626540,[TikTok](https://tiktok.com/@aarp)
Millennial Report,Left-Leaning,-32,28862,-11498,10,2886,200090,200090,[TikTok](https://www.tiktok.com/@millennialreport)
The Krassensteins,Left-Leaning,-87,28368,-54221,5,5674,846367,846367,[TikTok](https://www.tiktok.com/@krassenstein)
Black Girls Who Brunch - Erika Harrison,Left-Leaning,63,28325,15428,15,1888,242223,242223,[TikTok](https://www.tiktok.com/@blackgirlswhobrunch)
Teacher Pay with Kristen,Left-Leaning,44,28092,12445,55,511,312323,312323,[TikTok](https://www.tiktok.com/@teacherpaywithk)
Che Guerrero,Left-Leaning,106,27991,20877,6,4665,214621,214621,[TikTok](https://www.tiktok.com/@cheguerreroeng)
Chrissy Clark,Right-Leaning,114,27924,21425,17,1643,212179,212179,"[TikTok](https://www.tiktok.com/@chrissyclark_), [TikTok](https://www.tiktok.com/@thechrissyclark_)"
Brooker Tee Jones,Right-Leaning,-389,27620,-2123420,13,2125,240071,240071,[TikTok](https://www.tiktok.com/@brookerteejones)
Logan Dubil,Right-Leaning,-12,27450,-1079,34,807,272433,272433,[TikTok](https://www.tiktok.com/@thelogandubil)
Grace Unfiltered,Right-Leaning,233,26989,25926,2,13495,238300,238300,[TikTok](https://www.tiktok.com/@_thatoneguy92)
The Nevadan,Left-Leaning,-100,26986,-60405,93,290,389200,389200,[TikTok](https://www.tiktok.com/@nevadannews)
Tayhlor Coleman,Left-Leaning,-56,26759,-19984,24,1115,142478,142478,[TikTok](https://www.tiktok.com/@tayhlorcoleman)
Magaqueen,Right-Leaning,119,26372,20388,19,1388,1176379,1176379,[TikTok](https://www.tiktok.com/@teamtrump_45_2)
Climate Defiance,Left-Leaning,193,26241,24374,2,13121,187263,187263,[TikTok](https://www.tiktok.com/@climatedefiance)
Devin (uniting now),Left-Leaning,,26127,,14,1866,235537,235537,[TikTok](https://www.tiktok.com/@unitingnow)
ABC7NY,Neutral,-203,25747,-212620,28,920,830427,830427,[TikTok](https://www.tiktok.com/@abc7ny)
Nico (Stocking the Capitol),Left-Leaning,-5,25703,1340,3,8568,178555,178555,[TikTok](https://www.tiktok.com/@stocking_the_capitol)
Caroline Stout,Left-Leaning,,25481,,20,1274,342015,342015,[TikTok](https://www.tiktok.com/@carolineestout)
Future Trillionaires,Right-Leaning,-41,25119,-11429,8,3140,514707,514707,[TikTok](https://www.tiktok.com/@future_trillionaires)
Ed Markey,Left-Leaning,-12,24912,-361,8,3114,179022,179022,"[TikTok](https://tiktok.com/@ed_markey), [TikTok](https://www.tiktok.com/@senmarkey)"
Kali Fontanilla,Right-Leaning,90,24404,16960,13,1877,143214,143214,[TikTok](https://tiktok.com/@kaliwillnotbecensored)
Roxinrealtime,Right-Leaning,-165,24199,-119918,14,1729,157527,157527,[TikTok](https://www.tiktok.com/@roxannewfhm)
Nina Turner,Left-Leaning,99,24069,17592,5,4814,129558,129558,[TikTok](https://tiktok.com/@ninaturneroh)
Gutfeld!,Right-Leaning,-11,24069,73,12,2006,342617,342617,[TikTok](https://www.tiktok.com/@gutfeldfox)
Daniel Tobin,Right-Leaning,-279,24061,-383133,3,8020,154812,154812,[TikTok](https://www.tiktok.com/@danielspeaksup)
The Minnesota Star Tribune,Neutral,-232,23923,-249372,9,2658,449697,449697,[TikTok](https://www.tiktok.com/@startribune)
Haley Lickstein,Left-Leaning,35,23636,9928,114,207,305550,305550,[TikTok](https://www.tiktok.com/@haleylickstein)
Kay,Right-Leaning,-155,22959,-102793,18,1276,159654,159654,[TikTok](https://www.tiktok.com/@kayleighhhlynnnn)
Distill Social,Left-Leaning,-335,22851,-755646,23,994,193585,193585,[TikTok](https://www.tiktok.com/@distillsocial)
Reuben Woodall,Left-Leaning,-200,22695,-174201,11,2063,174880,174880,[TikTok](https://tiktok.com/@reubenwoodall)
Kerry Robertson,Left-Leaning,218,21871,20920,29,754,107662,107662,[TikTok](https://tiktok.com/@kerr.bear3.0)
The 'Gander,Left-Leaning,-39,21855,-9664,51,429,203069,203069,[TikTok](https://www.tiktok.com/@gandernewsroom)
Colin Allred,Left-Leaning,,21465,,12,1789,223067,223067,[TikTok](https://www.tiktok.com/@colinallredtx)
Abigail Spanberger,Left-Leaning,94,21426,15307,7,3061,193558,193558,[TikTok](https://www.tiktok.com/@teamspanberger)
impactforgood_,Left-Leaning,-15,21265,-1001,16,1329,171623,171623,[TikTok](https://tiktok.com/@impactforgood_)
Jon Root,Right-Leaning,184,21198,19728,24,883,405181,405181,[TikTok](https://tiktok.com/@jonnyroot_)
Adam Calhoun (ACAL),Right-Leaning,115,20865,16756,1,20865,222150,222150,[TikTok](https://tiktok.com/@adamcalhoun1)
Stacey Abrams,Left-Leaning,126,20755,16980,14,1483,220823,220823,[TikTok](https://tiktok.com/@staceyabrams)
CAP Action,Left-Leaning,-277,20089,-345954,75,268,267562,267562,[TikTok](https://tiktok.com/@fightforprogress)
Dem Did That,Left-Leaning,-14,19819,-1911,3,6606,151947,151947,[TikTok](https://www.tiktok.com/@demsdidthat)
The Feminist Lawyer,Left-Leaning,57,19321,10094,8,2415,98433,98433,[TikTok](https://www.tiktok.com/@thefeministlawyer)
Tiffany Fanae Butler,Right-Leaning,-139,18970,-76804,9,2108,71400,71400,[TikTok](https://www.tiktok.com/@thatsme_tiffany)
Thatintelguy,Right-Leaning,-71,18695,-21337,23,813,174615,174615,[TikTok](https://www.tiktok.com/@the.intel.pub)
Andrxw (andrewtoworld),Left-Leaning,225,18435,17716,4,4609,104869,104869,[TikTok](https://www.tiktok.com/@andrewtoworld)
Sari Beth Rosenberg,Left-Leaning,-376,17697,-1047961,56,316,267016,267016,[TikTok](https://www.tiktok.com/@saribethrose)
Kentucky Democratic Party,Left-Leaning,6,17461,2446,17,1027,109173,109173,[TikTok](https://www.tiktok.com/@kydems)
Whitney Plus Five,Right-Leaning,-52,17372,-13407,24,724,148989,148989,[TikTok](https://www.tiktok.com/@whitplusfive)
Jon Cooper - Counterpoint Politics,Left-Leaning,-45,17292,-10262,5,3458,175564,175564,[TikTok](https://tiktok.com/@counterpointpolitics)
WCCO CBS News Minnesota,Neutral,-172,17074,-106536,19,899,394728,394728,[TikTok](https://www.tiktok.com/@wcconews)
